variant,seed,episode,episode_reward,episode_length,transition_direction,final_hold,balanced_hold,episode_success,peak_target_score,termination_reason,capture_drop_penalty,cart_limit_step_penalty,safety_penalty,action_abs_mean,replay_size,replay_saturation_fraction,replay_capture_fraction,replay_near_capture_fraction,replay_non_crash_transitions
capture_prefill_safe,8,21,-100.46994889101612,200,capture_vertical,0.0,0.0,0.0,0.9999955798332205,max_steps,-0.5,0.0,-0.006318983405697441,0.20644708473140178,5400,0.1087037037037037,1.0,0.5611111111111111,5400
capture_prefill_safe,8,22,-107.2256569849821,200,capture_vertical,0.0,0.0,0.0,0.9999938599761887,max_steps,-0.5,0.0,-0.04026314872831196,0.245895031372646,5600,0.11053571428571428,1.0,0.5460714285714285,5600
capture_prefill_safe,8,23,-111.16221424971867,200,capture_vertical,0.0,0.0,0.0,0.9989066772606718,max_steps,-0.5,0.0,-0.05991607278463643,0.25019890584211246,5800,0.11241379310344828,1.0,0.5317241379310345,5800
capture_prefill_safe,8,24,-102.51201236392471,200,capture_vertical,0.0,0.0,0.0,0.9999375731072215,max_steps,-0.5,0.0,-0.01835533199982409,0.25393356520612753,6000,0.11433333333333333,1.0,0.519,6000
capture_prefill_safe,8,25,-99.8174198871989,200,capture_vertical,0.0,0.0,0.0,0.9979039379059349,max_steps,-0.5,0.0,-0.004087281669425633,0.13392690035105104,6200,0.11112903225806452,1.0,0.5062903225806452,6200
capture_prefill_safe,8,26,-100.05437762405941,200,capture_vertical,0.0,0.0,0.0,0.9999869059977418,max_steps,-0.5,0.0,-0.007728755261673592,0.1471180037663198,6400,0.10828125,1.0,0.4959375,6400
capture_prefill_safe,8,27,-100.41217035760874,200,capture_vertical,0.0,0.0,0.0,0.9999903598070427,max_steps,-0.5,0.0,-0.009063765787875067,0.24293900052925355,6600,0.10893939393939393,1.0,0.4863636363636364,6600
capture_prefill_safe,8,28,-88.90139770847716,200,capture_vertical,0.0,0.0,0.0,0.9999975008649058,max_steps,-0.5,0.0,-0.004128937026205982,0.16427451594886883,6800,0.10676470588235294,1.0,0.4863235294117647,6800
capture_prefill_safe,8,29,-95.74294397777999,200,capture_vertical,0.0,0.0,0.0,0.9999985450501468,max_steps,-0.5,0.0,-0.005887395641459003,0.1973704871312966,7000,0.10585714285714286,1.0,0.4815714285714286,7000
capture_prefill_safe,8,30,-81.96253817316229,200,capture_vertical,0.0,0.0,0.0,0.9999994311234841,max_steps,-0.5,0.0,-0.0009558963175201147,0.2501518813806402,7200,0.10611111111111111,1.0,0.49069444444444443,7200
capture_prefill_safe,8,31,-94.54880732118463,200,capture_vertical,0.0,0.0,0.0,0.9999983890627125,max_steps,-0.5,0.0,-0.003093360664883973,0.18971870334919022,7400,0.10432432432432433,1.0,0.48662162162162165,7400
capture_prefill_safe,8,32,-91.67313823044724,200,capture_vertical,0.0,0.0,0.0,0.9999914548910346,max_steps,-0.5,0.0,-0.002010600823660688,0.25194179190786214,7600,0.10578947368421053,1.0,0.48526315789473684,7600
capture_prefill_safe,8,33,17.041953237702735,200,capture_vertical,0.0,0.0,0.0,0.999760660538181,max_steps,0.0,0.0,-1.0020667617212573e-05,0.3520362765579151,7800,0.11128205128205128,1.0,0.4957692307692308,7800
capture_prefill_safe,8,34,120.80108212492897,200,capture_vertical,1.0,1.0,1.0,0.9999997638269612,max_steps,0.0,0.0,-6.33129675306832e-07,0.4235251797413575,8000,0.120375,1.0,0.508375,8000
capture_prefill_safe,8,35,-85.67448280161105,200,capture_vertical,0.0,0.0,0.0,0.9999993321044192,max_steps,-0.5,0.0,-3.946224803435333e-06,0.3604672616645294,8200,0.12560975609756098,1.0,0.5154878048780488,8200
capture_prefill_safe,8,36,122.55700432110758,200,capture_vertical,1.0,1.0,1.0,0.9999999826792351,max_steps,0.0,0.0,-4.043362353694538e-06,0.3934775168039552,8400,0.1326190476190476,1.0,0.5270238095238096,8400
capture_prefill_safe,8,37,17.776211336521982,200,capture_vertical,0.25,0.25,0.0,0.9999990041184823,max_steps,0.0,0.0,-7.246457553373756e-07,0.3997444129391634,8600,0.13906976744186048,1.0,0.5380232558139535,8600
capture_prefill_safe,8,38,22.42457681095398,200,capture_vertical,0.75,0.75,0.0,0.999962054781447,max_steps,0.0,0.0,-1.3557439052358437e-06,0.33310313743582787,8800,0.1428409090909091,1.0,0.5485227272727272,8800
capture_prefill_safe,8,39,22.089768931820487,200,capture_vertical,0.25,0.25,0.0,0.999858762379003,max_steps,0.0,0.0,-6.831433608785031e-05,0.2907055580701487,9000,0.14355555555555555,1.0,0.5585555555555556,9000
capture_prefill_safe,9,0,-239.52350512336164,200,capture_vertical,0.0,0.0,0.0,0.9999954353437086,max_steps,-0.5,-0.35,-0.7387118236135596,0.2031778209803666,1200,0.014166666666666666,1.0,0.7033333333333334,1200
capture_prefill_safe,9,1,-738.2888495135849,200,capture_vertical,0.0,0.0,0.0,0.9999833067460383,max_steps,-0.5,-1.725,-3.194505026955334,0.35404399396027114,1400,0.062142857142857146,1.0,0.6328571428571429,1400
capture_prefill_safe,9,2,-283.80457005067075,200,capture_vertical,0.0,0.0,0.0,0.9999776792846479,max_steps,-0.5,-0.475,-0.972096686690383,0.24125437114229903,1600,0.07625,1.0,0.61,1600
capture_prefill_safe,9,3,-747.1393244052786,200,capture_vertical,0.0,0.0,0.0,0.9999991889784628,max_steps,-0.5,-1.75,-3.237358182041404,0.44691989935084286,1800,0.12833333333333333,1.0,0.5594444444444444,1800
capture_prefill_safe,9,4,-685.9753377572097,200,capture_vertical,0.0,0.0,0.0,0.9999291995255915,max_steps,-0.5,-1.575,-2.936235798215668,0.36046006172009165,2000,0.147,1.0,0.5195,2000
capture_prefill_safe,9,5,128.07549425612063,200,capture_vertical,1.0,1.0,1.0,0.9996733919753427,max_steps,0.0,0.0,-0.00038732999930100425,0.0883236371932378,2200,0.13363636363636364,1.0,0.5631818181818182,2200
capture_prefill_safe,9,6,136.74864928790436,200,capture_vertical,1.0,1.0,1.0,0.9999999529002784,max_steps,0.0,0.0,-2.2340004180488559e-07,0.09959484574893267,2400,0.1225,1.0,0.5995833333333334,2400
capture_prefill_safe,9,7,28.783948554875273,200,capture_vertical,0.1,0.1,0.0,0.9999944143854563,max_steps,0.0,0.0,-1.3707459203150766e-05,0.096250010515726,2600,0.11307692307692307,1.0,0.6303846153846154,2600
capture_prefill_safe,9,8,136.1870403922464,200,capture_vertical,1.0,1.0,1.0,0.9994563499976918,max_steps,0.0,0.0,-0.0002055535630385948,0.093051694381195,2800,0.105,1.0,0.6567857142857143,2800
capture_prefill_safe,9,9,-73.58620331840105,200,capture_vertical,0.0,0.0,0.0,0.9999969327980219,max_steps,-0.5,0.0,-0.0001452467332383499,0.10251568260119669,3000,0.098,1.0,0.671,3000
capture_prefill_safe,9,10,-86.99560421052988,200,capture_vertical,0.0,0.0,0.0,0.9993181841299283,max_steps,-0.5,0.0,-0.00024636160064916903,0.11505756177050698,3200,0.0925,1.0,0.661875,3200
capture_prefill_safe,9,11,-77.2775777943188,200,capture_vertical,0.0,0.0,0.0,0.9999903624321745,max_steps,-0.5,0.0,-0.001518411251877335,0.11620432041709083,3400,0.08705882352941176,1.0,0.668235294117647,3400
capture_prefill_safe,9,12,-98.12352171128835,200,capture_vertical,0.0,0.0,0.0,0.9998223195511375,max_steps,-0.5,0.0,-0.007804607254184695,0.1860703640351957,3600,0.08722222222222223,1.0,0.6488888888888888,3600
capture_prefill_safe,9,13,-95.45433200095009,200,capture_vertical,0.0,0.0,0.0,0.9999789285987812,max_steps,-0.5,0.0,-0.001620037146831077,0.19381660794402167,3800,0.08710526315789474,1.0,0.6278947368421053,3800
capture_prefill_safe,9,14,-102.64194373678508,200,capture_vertical,0.0,0.0,0.0,0.9999862066298408,max_steps,-0.5,0.0,-0.021297978957202486,0.1875312272768054,4000,0.08725,1.0,0.605,4000
capture_prefill_safe,9,15,-101.08865381095647,200,capture_vertical,0.0,0.0,0.0,0.999927186891743,max_steps,-0.5,0.0,-0.010430920189545168,0.3038689754869634,4200,0.09547619047619048,1.0,0.5826190476190476,4200
capture_prefill_safe,9,16,-99.76673960200809,200,capture_vertical,0.0,0.0,0.0,0.9999955962531152,max_steps,-0.5,0.0,-0.005456619247113543,0.2731804715283548,4400,0.10181818181818182,1.0,0.5665909090909091,4400
capture_prefill_safe,9,17,-100.67324866058655,200,capture_vertical,0.0,0.0,0.0,0.9999980720710344,max_steps,-0.5,0.0,-0.006664668037182724,0.20576454403161912,4600,0.10217391304347827,1.0,0.5460869565217391,4600
capture_prefill_safe,9,18,-153.72274412774667,200,capture_vertical,0.0,0.0,0.0,0.998979478596288,max_steps,-0.5,0.0,-0.27075941801759146,0.41534364526531964,4800,0.11833333333333333,1.0,0.535,4800
capture_prefill_safe,9,19,-93.7972963782005,200,capture_vertical,0.0,0.0,0.0,0.9999870592581875,max_steps,-0.5,0.0,-0.0018507923974804231,0.21879165196572864,5000,0.1164,1.0,0.5256,5000
capture_prefill_safe,9,20,-97.98092174426613,200,capture_vertical,0.0,0.0,0.0,0.999997197420193,max_steps,-0.5,0.0,-0.011415928573748835,0.2644794118039856,5200,0.1175,1.0,0.5180769230769231,5200
capture_prefill_safe,9,21,-101.85507503751897,200,capture_vertical,0.0,0.0,0.0,0.9987860261800825,max_steps,-0.5,0.0,-0.023086697626827902,0.37590326259979034,5400,0.12518518518518518,1.0,0.5066666666666667,5400
capture_prefill_safe,9,22,-84.10582333675906,200,capture_vertical,0.0,0.0,0.0,0.9999996071206846,max_steps,-0.5,0.0,-0.00018951740208789002,0.27909601370370596,5600,0.12571428571428572,1.0,0.5135714285714286,5600
capture_prefill_safe,9,23,-87.36478636549573,200,capture_vertical,0.0,0.0,0.0,0.9999963895609758,max_steps,-0.5,0.0,-0.00036024434617551573,0.20249358290506222,5800,0.12327586206896551,1.0,0.5182758620689655,5800
capture_prefill_safe,9,24,-89.20760424547541,200,capture_vertical,0.0,0.0,0.0,0.9998046169681986,max_steps,-0.5,0.0,-0.0001349040996462108,0.2383408703491451,6000,0.12266666666666666,1.0,0.517,6000
capture_prefill_safe,9,25,-91.52658271652349,200,capture_vertical,0.0,0.0,0.0,0.9999929953733396,max_steps,-0.5,0.0,-0.0004304827904754068,0.26673563898061603,6200,0.12274193548387097,1.0,0.5143548387096775,6200
capture_prefill_safe,9,26,-90.72527077046766,200,capture_vertical,0.0,0.0,0.0,0.9999910459631274,max_steps,-0.5,0.0,-0.0006406548862475633,0.3623223206104022,6400,0.12921875,1.0,0.5128125,6400
capture_prefill_safe,9,27,-89.92696597324124,200,capture_vertical,0.0,0.0,0.0,0.9998114864892138,max_steps,-0.5,0.0,-0.00020912249682062824,0.4029726164863724,6600,0.13696969696969696,1.0,0.5145454545454545,6600
capture_prefill_safe,9,28,-89.60749738927439,200,capture_vertical,0.0,0.0,0.0,0.9999987244081645,max_steps,-0.5,0.0,-0.0005643783035445733,0.40401568262488285,6800,0.14455882352941177,1.0,0.5188235294117647,6800
capture_prefill_safe,9,29,-88.58534833111956,200,capture_vertical,0.0,0.0,0.0,0.9999983815576174,max_steps,-0.5,0.0,-3.553600676972593e-05,0.4114152009477616,7000,0.15071428571428572,1.0,0.5224285714285715,7000
capture_prefill_safe,9,30,18.339825912361746,200,capture_vertical,0.125,0.125,0.0,0.999999492467977,max_steps,0.0,0.0,-5.8243732219375076e-05,0.38778262813064274,7200,0.15569444444444444,1.0,0.5356944444444445,7200
capture_prefill_safe,9,31,19.234899518116528,200,capture_vertical,0.0,0.0,0.0,0.9999984278357382,max_steps,0.0,0.0,-2.4492547096404382e-05,0.340197973529756,7400,0.15824324324324324,1.0,0.5454054054054054,7400
capture_prefill_safe,9,32,123.99502397585134,200,capture_vertical,1.0,1.0,1.0,0.9999998111830121,max_steps,0.0,0.0,-1.7018506751732507e-07,0.35028506579605034,7600,0.16197368421052633,1.0,0.5573684210526316,7600
capture_prefill_safe,9,33,20.310662189926575,200,capture_vertical,0.45,0.45,0.0,0.9999976524049985,max_steps,0.0,0.0,-8.388165003550003e-06,0.37019590111579276,7800,0.16602564102564102,1.0,0.5687179487179487,7800
capture_prefill_safe,9,34,23.446769143724563,200,capture_vertical,0.225,0.225,0.0,0.9999994147883321,max_steps,0.0,0.0,-2.5710839287876854e-05,0.2682756255751409,8000,0.16475,1.0,0.5795,8000
capture_prefill_safe,9,35,18.98221010023472,200,capture_vertical,0.0,0.0,0.0,0.9999976362828513,max_steps,0.0,0.0,-0.00012195788875825751,0.3528029749263852,8200,0.16817073170731708,1.0,0.5873170731707317,8200
capture_prefill_safe,9,36,19.959055521617092,200,capture_vertical,0.3,0.3,0.0,0.999960196353422,max_steps,0.0,0.0,-7.438730043316769e-07,0.3640994529014722,8400,0.17238095238095238,1.0,0.5971428571428572,8400
capture_prefill_safe,9,37,21.308943562493635,200,capture_vertical,0.75,0.75,0.0,0.9999981167333029,max_steps,0.0,0.0,-6.2294322406294955e-06,0.36178932424257937,8600,0.1758139534883721,1.0,0.6065116279069768,8600
capture_prefill_safe,9,38,123.3359498925961,200,capture_vertical,1.0,1.0,1.0,0.9999979731633541,max_steps,0.0,0.0,-2.586318394905661e-05,0.35205000886376825,8800,0.17795454545454545,1.0,0.6154545454545455,8800
capture_prefill_safe,9,39,23.46429376933553,200,capture_vertical,0.4,0.4,0.0,0.9992788497384185,max_steps,0.0,0.0,-9.964535701484413e-06,0.29757266482940314,9000,0.17877777777777779,1.0,0.624,9000
capture_actor_gate_safe,0,0,-89.43145856701159,200,capture_vertical,0.0,0.0,0.0,0.9999595175319675,max_steps,-0.5,0.0,-0.0019191600415099938,0.08627191318144294,200,0.0,1.0,0.495,200
capture_actor_gate_safe,0,1,-80.24047115848236,200,capture_vertical,0.0,0.0,0.0,0.9999985304363967,max_steps,-0.5,0.0,-3.676818663424504e-06,0.07435979641674112,400,0.0,1.0,0.565,400
capture_actor_gate_safe,0,2,133.19636763279343,200,capture_vertical,1.0,1.0,1.0,0.9999994349202141,max_steps,0.0,0.0,-1.992166654802468e-05,0.08060112901429523,600,0.0,1.0,0.71,600
capture_actor_gate_safe,0,3,25.386118239428008,200,capture_vertical,0.0,0.0,0.0,0.9999516724979657,max_steps,0.0,0.0,-1.704449220657742e-06,0.0781230975937636,800,0.0,1.0,0.74375,800
capture_actor_gate_safe,0,4,-89.22489597642554,200,capture_vertical,0.0,0.0,0.0,0.9998914949846317,max_steps,-0.5,0.0,-0.0007020074562586391,0.07596845078241737,1000,0.0,1.0,0.681,1000
capture_actor_gate_safe,0,5,-86.28696590658248,200,capture_vertical,0.0,0.0,0.0,0.9984823904961402,max_steps,-0.5,0.0,-0.0011306919044486031,0.07668503457999924,1200,0.0,1.0,0.6525,1200
capture_actor_gate_safe,0,6,-81.99720016912782,200,capture_vertical,0.0,0.0,0.0,0.9992612293889758,max_steps,-0.5,0.0,-0.00011399065319380248,0.08012377678485222,1400,0.0,1.0,0.6507142857142857,1400
capture_actor_gate_safe,0,7,-84.34136019007232,200,capture_vertical,0.0,0.0,0.0,0.9999998012345968,max_steps,-0.5,0.0,-0.023736612099733483,0.11771943988322082,1600,0.0,1.0,0.6575,1600
capture_actor_gate_safe,0,8,-664.827616187527,200,capture_vertical,0.0,0.0,0.0,0.9999873058588273,max_steps,-0.5,-1.425,-2.8270106446794228,0.37342996781323123,1800,0.03333333333333333,1.0,0.6072222222222222,1800
capture_actor_gate_safe,0,9,-108.4698685851242,200,capture_vertical,0.0,0.0,0.0,0.9999898614209202,max_steps,-0.5,0.0,-0.045216178782685246,0.31104559289069217,2000,0.054,1.0,0.564,2000
capture_actor_gate_safe,0,10,-102.85590680375279,200,capture_vertical,0.0,0.0,0.0,0.9993196026103122,max_steps,-0.5,0.0,-0.021617340640611778,0.14196874257721231,2200,0.05,1.0,0.5231818181818182,2200
capture_actor_gate_safe,0,11,-113.84122862208045,200,capture_vertical,0.0,0.0,0.0,0.9994688844105757,max_steps,-0.5,0.0,-0.08458832281390645,0.20321852129264925,2400,0.04875,1.0,0.495,2400
capture_actor_gate_safe,0,12,-129.24174058593348,200,capture_vertical,0.0,0.0,0.0,0.9999733815105405,max_steps,-0.5,0.0,-0.15252479871842767,0.1874797824818092,2600,0.04961538461538462,1.0,0.4665384615384615,2600
capture_actor_gate_safe,0,13,-119.86551351570712,200,capture_vertical,0.0,0.0,0.0,0.9998646667962835,max_steps,-0.5,0.0,-0.10501970431462876,0.2361750731034151,2800,0.05285714285714286,1.0,0.4421428571428571,2800
capture_actor_gate_safe,0,14,-92.82423931044278,200,capture_vertical,0.0,0.0,0.0,0.9999900440066697,max_steps,-0.5,0.0,-0.001086888590647064,0.33533350292174274,3000,0.065,1.0,0.446,3000
capture_actor_gate_safe,0,15,-100.46314959414308,200,capture_vertical,0.0,0.0,0.0,0.9999936239165673,max_steps,-0.5,0.0,-0.02219961576377774,0.3224091502984799,3200,0.0784375,1.0,0.436875,3200
capture_actor_gate_safe,0,16,-242.79899832907483,200,capture_vertical,0.0,0.0,0.0,0.999975103044473,max_steps,-0.5,-0.2,-0.7279305621640318,0.349222823995151,3400,0.09264705882352942,1.0,0.4252941176470588,3400
capture_actor_gate_safe,0,17,-151.20157947649565,200,capture_vertical,0.0,0.0,0.0,0.999988904751444,max_steps,-0.5,-0.075,-0.2720167150132165,0.369101308758235,3600,0.10472222222222222,1.0,0.4177777777777778,3600
capture_actor_gate_safe,0,18,-92.26536637802167,200,capture_vertical,0.0,0.0,0.0,0.999999522465786,max_steps,-0.5,0.0,-0.0028094850410186,0.32021974114550217,3800,0.11263157894736842,1.0,0.4284210526315789,3800
capture_actor_gate_safe,0,19,-109.85301948305704,200,capture_vertical,0.0,0.0,0.0,0.9999985448331307,max_steps,-0.5,0.0,-0.07487176183307274,0.3384233775031468,4000,0.12125,1.0,0.427,4000
capture_actor_gate_safe,0,20,-101.34392724266135,200,capture_vertical,0.0,0.0,0.0,0.9999856333528133,max_steps,-0.5,0.0,-0.035104809181407085,0.3760355019192886,4200,0.13428571428571429,1.0,0.42714285714285716,4200
capture_actor_gate_safe,0,21,-100.6438992982374,200,capture_vertical,0.0,0.0,0.0,0.9989364695372045,max_steps,-0.5,0.0,-0.02876234776470365,0.3856173652415831,4400,0.1459090909090909,1.0,0.42318181818181816,4400
capture_actor_gate_safe,0,22,-105.88376777997858,200,capture_vertical,0.0,0.0,0.0,0.9998723455368532,max_steps,-0.5,0.0,-0.05433370100148682,0.3928714334953723,4600,0.15804347826086956,1.0,0.4258695652173913,4600
capture_actor_gate_safe,0,23,-116.66724366419362,200,capture_vertical,0.0,0.0,0.0,0.9999970968646834,max_steps,-0.5,0.0,-0.10458648784843516,0.3957442781670567,4800,0.16854166666666667,1.0,0.4222916666666667,4800
capture_actor_gate_safe,0,24,-91.6343207247917,200,capture_vertical,0.0,0.0,0.0,0.9999878986757116,max_steps,-0.5,0.0,-0.0009456155312651512,0.4239157041637908,5000,0.181,1.0,0.4294,5000
capture_actor_gate_safe,0,25,-104.1890214643923,200,capture_vertical,0.0,0.0,0.0,0.9999945656125577,max_steps,-0.5,0.0,-0.0441256925327499,0.4175812454349878,5200,0.1925,1.0,0.42596153846153845,5200
capture_actor_gate_safe,0,26,-95.05171578477851,200,capture_vertical,0.0,0.0,0.0,0.9999988416157066,max_steps,-0.5,0.0,-0.006935814267821778,0.4254213009897903,5400,0.205,1.0,0.42685185185185187,5400
capture_actor_gate_safe,0,27,-98.10686219312798,200,capture_vertical,0.0,0.0,0.0,0.999844560056235,max_steps,-0.5,0.0,-0.023032056149874074,0.40030752443576517,5600,0.21428571428571427,1.0,0.4319642857142857,5600
capture_actor_gate_safe,0,28,-90.93249378582603,200,capture_vertical,0.0,0.0,0.0,0.9996138358509797,max_steps,-0.5,0.0,-0.002064929728631573,0.4079329219911328,5800,0.22310344827586207,1.0,0.4393103448275862,5800
capture_actor_gate_safe,0,29,-92.24996804678497,200,capture_vertical,0.0,0.0,0.0,0.9999900796329114,max_steps,-0.5,0.0,-0.008003430751075891,0.3922824096456548,6000,0.22833333333333333,1.0,0.44616666666666666,6000
capture_actor_gate_safe,0,30,-87.28201366817248,200,capture_vertical,0.0,0.0,0.0,0.9999863073884212,max_steps,-0.5,0.0,-0.000650779565682568,0.40846440193481504,6200,0.23516129032258065,1.0,0.45564516129032256,6200
capture_actor_gate_safe,0,31,14.842596246478532,200,capture_vertical,0.05,0.05,0.0,0.999904633401923,max_steps,0.0,0.0,-0.0011574780795390507,0.40371163179341324,6400,0.24078125,1.0,0.4703125,6400
capture_actor_gate_safe,0,32,-88.28014381110106,200,capture_vertical,0.0,0.0,0.0,0.9999959383933289,max_steps,-0.5,0.0,-0.00419496463357866,0.41708467697792473,6600,0.24742424242424244,1.0,0.47924242424242425,6600
capture_actor_gate_safe,0,33,19.646589550977268,200,capture_vertical,0.4,0.4,0.0,0.9999725357315835,max_steps,0.0,0.0,-0.00014371505257570086,0.40783079486586316,6800,0.2536764705882353,1.0,0.4945588235294118,6800
capture_actor_gate_safe,0,34,17.75126123039546,200,capture_vertical,0.75,0.75,0.0,0.9999895822169403,max_steps,0.0,0.0,-4.199300549801811e-05,0.43291374344352973,7000,0.262,1.0,0.509,7000
capture_actor_gate_safe,0,35,-87.30154653554332,200,capture_vertical,0.0,0.0,0.0,0.9999244113476038,max_steps,-0.5,0.0,-0.004256694724580009,0.4240993857886329,7200,0.2677777777777778,1.0,0.5156944444444445,7200
capture_actor_gate_safe,0,36,18.10568065125183,200,capture_vertical,0.0,0.0,0.0,0.9999984721867929,max_steps,0.0,0.0,-0.00233151955615464,0.36343649586802934,7400,0.27,1.0,0.5283783783783784,7400
capture_actor_gate_safe,0,37,-146.13112562566266,200,capture_vertical,0.0,0.0,0.0,0.9999743008385579,max_steps,-0.5,0.0,-0.27294778915536166,0.3990860022862539,7600,0.2751315789473684,1.0,0.529342105263158,7600
capture_actor_gate_safe,0,38,-98.27257726862048,200,capture_vertical,0.0,0.0,0.0,0.999999347704214,max_steps,-0.5,0.0,-0.053012259454741875,0.3763418550418238,7800,0.27807692307692305,1.0,0.5341025641025641,7800
capture_actor_gate_safe,0,39,-114.00442352398207,200,capture_vertical,0.0,0.0,0.0,0.9999612771672711,max_steps,-0.5,0.0,-0.12466730049685934,0.38233713528202046,8000,0.281,1.0,0.5365,8000
capture_actor_gate_safe,1,0,-101.50325723968909,200,capture_vertical,0.0,0.0,0.0,0.9993984180715584,max_steps,-0.5,0.0,-0.0521314635855194,0.09363443584285244,200,0.0,1.0,0.365,200
capture_actor_gate_safe,1,1,-100.46557296070047,200,capture_vertical,0.0,0.0,0.0,0.9998597623166398,max_steps,-0.5,0.0,-0.032225136929420944,0.0942731404602001,400,0.0,1.0,0.3325,400
capture_actor_gate_safe,1,2,-104.09446359520089,200,capture_vertical,0.0,0.0,0.0,0.9999971672780198,max_steps,-0.5,0.0,-0.05213669416989565,0.10036378990967097,600,0.0,1.0,0.32166666666666666,600
capture_actor_gate_safe,1,3,-94.82800410731576,200,capture_vertical,0.0,0.0,0.0,0.9999926658303012,max_steps,-0.5,0.0,-0.01896647182305592,0.09016702282993984,800,0.0,1.0,0.3375,800
capture_actor_gate_safe,1,4,-109.12959096140379,200,capture_vertical,0.0,0.0,0.0,0.9999925324612251,max_steps,-0.5,0.0,-0.08063885731686952,0.09173257869496261,1000,0.0,1.0,0.334,1000
capture_actor_gate_safe,1,5,-98.8786201371229,200,capture_vertical,0.0,0.0,0.0,0.9987149739200512,max_steps,-0.5,0.0,-0.027577529726876146,0.09084968323579243,1200,0.0,1.0,0.32916666666666666,1200
capture_actor_gate_safe,1,6,-116.82404101670777,200,capture_vertical,0.0,0.0,0.0,0.9999909244681136,max_steps,-0.5,0.0,-0.10638036878672832,0.09853515765188682,1400,0.0,1.0,0.31857142857142856,1400
capture_actor_gate_safe,1,7,-108.45486230637763,200,capture_vertical,0.0,0.0,0.0,0.999997544807065,max_steps,-0.5,0.0,-0.06984167510509864,0.10465956164078047,1600,0.0,1.0,0.314375,1600
capture_actor_gate_safe,1,8,-94.56612847671336,200,capture_vertical,0.0,0.0,0.0,0.9994078972173935,max_steps,-0.5,0.0,-0.02695585946176401,0.10023258903892293,1800,0.0,1.0,0.32666666666666666,1800
capture_actor_gate_safe,1,9,-100.66035325225742,200,capture_vertical,0.0,0.0,0.0,0.9968250940372307,max_steps,-0.5,0.0,-0.02834911610571786,0.08670054131234935,2000,0.0,1.0,0.32,2000
capture_actor_gate_safe,1,10,-94.74768836624341,200,capture_vertical,0.0,0.0,0.0,0.9999814275522025,max_steps,-0.5,0.0,-0.03028830667730292,0.0896818154815676,2200,0.0,1.0,0.33090909090909093,2200
capture_actor_gate_safe,1,11,-97.3462878975207,200,capture_vertical,0.0,0.0,0.0,0.9998792439820497,max_steps,-0.5,0.0,-0.030180270164376837,0.0956152294740458,2400,0.0,1.0,0.3325,2400
capture_actor_gate_safe,1,12,-102.16494764014969,200,capture_vertical,0.0,0.0,0.0,0.9995272637266538,max_steps,-0.5,0.0,-0.030432427270778172,0.09508267720033907,2600,0.0,1.0,0.32384615384615384,2600
capture_actor_gate_safe,1,13,-103.58914092716948,200,capture_vertical,0.0,0.0,0.0,0.9995140422150386,max_steps,-0.5,0.0,-0.049397694719082355,0.09007716215793383,2800,0.0,1.0,0.32142857142857145,2800
capture_actor_gate_safe,1,14,-95.12454374442814,200,capture_vertical,0.0,0.0,0.0,0.9999998238483331,max_steps,-0.5,0.0,-0.02065044810892921,0.08170077824389266,3000,0.0,1.0,0.3253333333333333,3000
capture_actor_gate_safe,1,15,-179.34174512153717,200,capture_vertical,0.0,0.0,0.0,0.9999206636193014,max_steps,-0.5,-0.15,-0.4189928831077858,0.21753707882101792,3200,0.005625,1.0,0.3184375,3200
capture_actor_gate_safe,1,16,-740.7602347706879,200,capture_vertical,0.0,0.0,0.0,0.9988919795839264,max_steps,-0.5,-1.725,-3.205805370202006,0.45424691159905367,3400,0.040882352941176474,1.0,0.31,3400
capture_actor_gate_safe,1,17,-747.845569890918,200,capture_vertical,0.0,0.0,0.0,0.9999722454510559,max_steps,-0.5,-1.75,-3.2404312004587643,0.4676304323014243,3600,0.0763888888888889,1.0,0.30194444444444446,3600
capture_actor_gate_safe,1,18,-749.6185850882116,200,capture_vertical,0.0,0.0,0.0,0.9997713562757822,max_steps,-0.5,-1.75,-3.2495904601482937,0.462807362748118,3800,0.10263157894736842,1.0,0.29578947368421055,3800
capture_actor_gate_safe,1,19,-745.0581794025308,200,capture_vertical,0.0,0.0,0.0,0.9991259663411285,max_steps,-0.5,-1.725,-3.2267256243750535,0.4569075863346033,4000,0.1255,1.0,0.2895,4000
capture_actor_gate_safe,1,20,-747.6297179506603,200,capture_vertical,0.0,0.0,0.0,0.9999615093865855,max_steps,-0.5,-1.75,-3.2394955810392174,0.45540153848073656,4200,0.14761904761904762,1.0,0.2838095238095238,4200
capture_actor_gate_safe,1,21,-742.9786758410847,200,capture_vertical,0.0,0.0,0.0,0.9999947023670506,max_steps,-0.5,-1.725,-3.2162718695187853,0.45705240702399974,4400,0.16636363636363635,1.0,0.2784090909090909,4400
capture_actor_gate_safe,1,22,-748.4785762875385,200,capture_vertical,0.0,0.0,0.0,0.9998565074633153,max_steps,-0.5,-1.75,-3.244018431634625,0.45343931827043427,4600,0.18369565217391304,1.0,0.27369565217391306,4600
capture_actor_gate_safe,1,23,-718.592076074016,200,capture_vertical,0.0,0.0,0.0,0.9997047006839589,max_steps,-0.5,-1.6,-3.094612322742065,0.4572508291217375,4800,0.199375,1.0,0.2704166666666667,4800
capture_actor_gate_safe,1,24,-745.0576285167679,200,capture_vertical,0.0,0.0,0.0,0.998050748196982,max_steps,-0.5,-1.725,-3.2268733793659545,0.45694278226370394,5000,0.2152,1.0,0.2664,5000
