episode_reward,episode_length,final_hold,success,peak_target_score,brief_target_contact,sustained_hold,drop_after_contact,capture_drop,cart_hit,action_saturation,action_abs_mean,max_abs_cart_x,angular_speed_near_target,termination_reason,policy,seed,episode
-71.20815945672732,200,0.0,0.0,0.9987995751754454,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.010305551941956169,0.6290766713514072,max_steps,zero_action,5,6
30.450393171499073,200,0.05,0.0,0.9999999348729526,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.00755628934002413,0.6875671534631473,max_steps,zero_action,5,7
137.12132297115784,200,1.0,1.0,0.9999819510420902,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.008460870162138387,0.32961525847198286,max_steps,zero_action,5,8
30.688667848016237,200,0.05,0.0,0.9993890435408835,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.00628916359661121,0.7383496457512042,max_steps,zero_action,5,9
27.950256285309337,200,0.0,0.0,0.9997306880413702,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.011113786124781071,0.8174971972359664,max_steps,zero_action,5,10
-75.05970637815642,200,0.0,0.0,0.9999991329865778,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.006758015938807826,0.79151018642582,max_steps,zero_action,5,11
29.857041121274705,200,0.0,0.0,0.9995212430496353,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.005430692962347628,0.7133139982992884,max_steps,zero_action,5,12
30.10349331132859,200,0.0,0.0,0.999215656819004,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.008972097464767898,0.6977164582724067,max_steps,zero_action,5,13
35.32124952162171,200,0.075,0.0,0.9988016574439577,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.011765402191757951,0.413713157985362,max_steps,zero_action,5,14
-72.96220416776791,200,0.0,0.0,0.999990166085053,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.010864181300990932,0.67905560947976,max_steps,zero_action,5,15
134.93984713555204,200,1.0,1.0,0.9999330080966711,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.008416271788497161,0.49276273255737446,max_steps,zero_action,5,16
31.075761771112468,200,0.175,0.0,0.9997209194384541,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.011495804154419965,0.6955354377655123,max_steps,zero_action,5,17
34.24270626059558,200,0.825,1.0,0.9995487439178199,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.00458182413342095,0.5422213560877222,max_steps,zero_action,5,18
32.29392477175695,200,0.2,0.0,0.9999911548159274,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.004870206687579857,0.6325048992500346,max_steps,zero_action,5,19
35.912647362083206,200,0.3,0.0,0.999611528345297,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.009210284853350193,0.3906171202594821,max_steps,zero_action,6,0
-71.04297502256252,200,0.0,0.0,0.99788410605507,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.010236306825724083,0.6513555138281747,max_steps,zero_action,6,1
36.740504911939865,200,0.675,0.0,0.9999942863322313,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.010070394659980799,0.35289859211240765,max_steps,zero_action,6,2
135.87453183393959,200,1.0,1.0,0.9999465765865008,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.004197817105061614,0.4158810218451443,max_steps,zero_action,6,3
34.445981620250095,200,0.775,0.0,0.9999984906442865,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.005767587754296715,0.5281167117018106,max_steps,zero_action,6,4
29.02863091954316,200,0.0,0.0,0.9999992764659883,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.008477743843250046,0.6440966264955877,max_steps,zero_action,6,5
31.69321587744922,200,0.0,0.0,0.9997069658257722,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.006435147611293787,0.539509851733015,max_steps,zero_action,6,6
-72.6538555998932,200,0.0,0.0,0.9999973818387375,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.00820967607701007,0.7918906449979674,max_steps,zero_action,6,7
34.24171948107558,200,0.6,0.0,0.9999995791037498,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.008590537834175975,0.5293736332301396,max_steps,zero_action,6,8
